accuracy,context,farm,geo_is_contact,geo_is_family,geo_is_friend,geo_is_public,id,isfamily,isfriend,ispublic,latitude,longitude,owner,place_id,secret,server,title,woeid,Photo_Category,URL,Downloaded,Usage
16,0,66,0,0,0,1,46979321934,0,0,1,-37.819867,144.967600,105106606@N05,HQYdfB1WULjmjyjG,3083ab0dcd,65535,"Melbourne skyline at night, view from river bank",7225969,Melbourne,https://farm66.staticflickr.com/65535/46979321934_3083ab0dcd.jpg,1,Train
16,0,66,0,0,0,1,32823775497,0,0,1,-37.806803,144.962891,97867688@N00,jYENq9VWULgKK5tV,e5839eda28,65535,"Melbourne, Vcitoria, Australia. 2018-09-30 17:49:46",7225991,Melbourne,https://farm66.staticflickr.com/65535/32823775497_e5839eda28.jpg,1,Train
16,0,66,0,0,0,1,46848209575,0,0,1,-37.881864,144.976202,66885639@N07,Hu8hnNZQU7pylSrK,869869de3a,65535,"Melbourne Skyline, St. Kilda, 15 March 2019 (3)",1107226,Melbourne,https://farm66.staticflickr.com/65535/46848209575_869869de3a.jpg,1,Test
16,0,66,0,0,0,1,47711988392,0,0,1,-37.801420,144.903211,66885639@N07,EeNovEdTWr9z4ryxKw,d18606038d,65535,"VLine Velocity Cab Ride, Melbourne, 16 March 2019 (2)",28589346,Melbourne,https://farm66.staticflickr.com/65535/47711988392_d18606038d.jpg,1,Train
16,0,66,0,0,0,1,40798275753,0,0,1,-37.799031,144.907338,66885639@N07,TeRb8udQUrMIkrFz,e7167d5a1e,65535,"VLine Velocity Cab Ride, Melbourne, 16 March 2019 (1)",1095822,Melbourne,https://farm66.staticflickr.com/65535/40798275753_e7167d5a1e.jpg,1,Test
16,0,66,0,0,0,1,47711892402,0,0,1,-37.859389,144.905663,66885639@N07,IK8K8QpQU7q7GXlS,64c350ceff,65535,"Sunset, Williamstown, 17 March 2019 (4)",1107206,Melbourne,https://farm66.staticflickr.com/65535/47711892402_64c350ceff.jpg,1,Train
16,0,66,0,0,0,1,46847973545,0,0,1,-37.848370,144.971858,66885639@N07,xrBCdDxWULhDJED8,97b88a881c,65535,"Australian Grand Prix, Albert Park, Melbourne, 17 March 2019 (2)",7226223,Melbourne,https://farm66.staticflickr.com/65535/46847973545_97b88a881c.jpg,1,Validation
16,0,66,0,0,0,1,47757153401,0,0,1,-37.860798,144.905955,66885639@N07,IK8K8QpQU7q7GXlS,147209d93b,65535,"Melbourne City Skyline Panorama, Williamstown, 20 March 2019 (1)",1107206,Melbourne,https://farm66.staticflickr.com/65535/47757153401_147209d93b.jpg,1,Validation
16,0,66,0,0,0,1,47757147901,0,0,1,-37.845162,144.966769,66885639@N07,xrBCdDxWULhDJED8,ca4fe2217f,65535,"Melbourne City Skyline Panorama, Albert Park, Melbourne, 20 March 2019 (2)",7226223,Melbourne,https://farm66.staticflickr.com/65535/47757147901_ca4fe2217f.jpg,1,Train
16,0,66,0,0,0,1,46967833734,0,0,1,-37.842178,144.971186,66885639@N07,xrBCdDxWULhDJED8,e1f0ce625d,65535,"Melbourne Skyline, Albert Park, Melbourne, 20 March 2019 (1)-2",7226223,Melbourne,https://farm66.staticflickr.com/65535/46967833734_e1f0ce625d.jpg,1,Train
16,0,66,0,0,0,1,46967182434,0,0,1,-37.806667,144.911111,127617845@N03,TeRb8udQUrMIkrFz,0767fc7a5b,65535,Dream Factory Sunset,1095822,Melbourne,https://farm66.staticflickr.com/65535/46967182434_0767fc7a5b.jpg,1,Train
16,0,66,0,0,0,1,40754541383,0,0,1,-37.822065,144.958988,135625678@N06,kN7hqPRTUL1w0B36tw,f0b56348de,65535,Dish on a Bench,22720989,Melbourne,https://farm66.staticflickr.com/65535/40754541383_f0b56348de.jpg,1,Train
16,0,66,0,0,0,1,40746077423,0,0,1,-37.807048,144.955808,34111953@N00,jYENq9VWULgKK5tV,8c67fa467c,65535,QVM Shed Roof,7225991,Melbourne,https://farm66.staticflickr.com/65535/40746077423_8c67fa467c.jpg,1,Train
16,0,66,0,0,0,1,33832141008,0,0,1,-37.821336,144.960393,135625678@N06,kN7hqPRTUL1w0B36tw,e908206b52,65535,Businessman,22720989,Melbourne,https://farm66.staticflickr.com/65535/33832141008_e908206b52.jpg,1,Validation
16,0,66,0,0,0,1,32765177057,0,0,1,-37.805647,144.954932,97867688@N00,0FOJX31WULi_B.Gc,33fe772c66,65535,"North Melbourne, Victoria, Australia. 2019-04-16 18:30:44",7226200,Melbourne,https://farm66.staticflickr.com/65535/32765177057_33fe772c66.jpg,1,Test
16,0,66,0,0,0,1,47693437501,0,0,1,-37.820683,144.962292,135625678@N06,kN7hqPRTUL1w0B36tw,3d90f617d9,65535,Melbourne,22720989,Melbourne,https://farm66.staticflickr.com/65535/47693437501_3d90f617d9.jpg,1,Test
16,0,66,0,0,0,1,33806664768,0,0,1,-37.820242,144.962679,135625678@N06,HQYdfB1WULjmjyjG,af6f83ae7e,65535,Sandridge Bridge,7225969,Melbourne,https://farm66.staticflickr.com/65535/33806664768_af6f83ae7e.jpg,1,Test
16,0,66,0,0,0,1,47676179941,0,0,1,-37.864647,144.965876,135625678@N06,Z2CAvaJTWr.FmYDlrQ,9b007ba72f,65535,St Kilda Sunset,28589061,Melbourne,https://farm66.staticflickr.com/65535/47676179941_9b007ba72f.jpg,1,Test
16,0,66,0,0,0,1,47643824601,0,0,1,-37.819245,144.968061,39137917@N02,HQYdfB1WULjmjyjG,809782b41b,65535,Yarra river skyline @ Melbourne,7225969,Melbourne,https://farm66.staticflickr.com/65535/47643824601_809782b41b.jpg,1,Test
16,0,8,0,0,0,1,40611110483,0,0,1,-37.830606,144.973388,54491498@N00,ZizvRS5TWrx7PZcsEQ,a4da4d17f1,7833,Melbourne city views,28676677,Melbourne,https://farm8.staticflickr.com/7833/40611110483_a4da4d17f1.jpg,1,Test
16,0,8,0,0,0,1,47577208081,0,0,1,-37.830637,144.973388,54491498@N00,ZizvRS5TWrx7PZcsEQ,ba94e29e1e,7881,City views,28676677,Melbourne,https://farm8.staticflickr.com/7881/47577208081_ba94e29e1e.jpg,1,Train
16,0,8,0,0,0,1,32634746337,0,0,1,-37.830651,144.973388,54491498@N00,ZizvRS5TWrx7PZcsEQ,12710cfa99,7822,Looking south,28676677,Melbourne,https://farm8.staticflickr.com/7822/32634746337_12710cfa99.jpg,1,Train
16,0,8,0,0,0,1,47577207221,0,0,1,-37.830459,144.973297,54491498@N00,ZizvRS5TWrx7PZcsEQ,efee42e09f,7842,Melbourne on the horizon,28676677,Melbourne,https://farm8.staticflickr.com/7842/47577207221_efee42e09f.jpg,1,Train
16,0,8,0,0,0,1,32634745597,0,0,1,-37.830473,144.973250,54491498@N00,ZizvRS5TWrx7PZcsEQ,02fefb28f9,7802,Classic skyline,28676677,Melbourne,https://farm8.staticflickr.com/7802/32634745597_02fefb28f9.jpg,1,Test
16,0,8,0,0,0,1,47577206661,0,0,1,-37.830375,144.973572,54491498@N00,ZizvRS5TWrx7PZcsEQ,b72d1ab659,7914,City view,28676677,Melbourne,https://farm8.staticflickr.com/7914/47577206661_b72d1ab659.jpg,1,Train
16,0,8,0,0,0,1,46853338804,0,0,1,-37.830412,144.973555,54491498@N00,ZizvRS5TWrx7PZcsEQ,b0acac6fc6,7803,Poppy at the Shrine of Rememberance,28676677,Melbourne,https://farm8.staticflickr.com/7803/46853338804_b0acac6fc6.jpg,1,Test
16,0,8,0,0,0,1,47577206081,0,0,1,-37.830487,144.973572,54491498@N00,ZizvRS5TWrx7PZcsEQ,4d1e00438b,7811,Skyline,28676677,Melbourne,https://farm8.staticflickr.com/7811/47577206081_4d1e00438b.jpg,1,Test
16,0,8,0,0,0,1,46830787574,0,0,1,-37.864687,144.966324,54491498@N00,Z2CAvaJTWr.FmYDlrQ,846b24bb71,7925,City Skyline,28589061,Melbourne,https://farm8.staticflickr.com/7925/46830787574_846b24bb71.jpg,1,Train
15,0,8,0,0,0,1,33575160378,0,0,1,-37.823616,144.968955,97867688@N00,HzvVe6hQUL9KebafQg,2d9d1aea1d,7811,"Southbank, Melbourne, Victoria, Australia. 2019-01-18 16:29:04",12523284,Melbourne,https://farm8.staticflickr.com/7811/33575160378_2d9d1aea1d.jpg,1,Train
15,0,8,0,0,0,1,46675106374,0,0,1,-37.819632,144.965114,10883548@N06,HQYdfB1WULjmjyjG,48e3596c12,7860,"Ponyfish Bar and skyline, Melbourne",7225969,Melbourne,https://farm8.staticflickr.com/7860/46675106374_48e3596c12.jpg,1,Train
15,0,8,0,0,0,1,46483302675,0,0,1,-37.819632,144.965114,10883548@N06,HQYdfB1WULjmjyjG,f373a67760,7826,"Night kayakers on the Yarra River, Melbourne",7225969,Melbourne,https://farm8.staticflickr.com/7826/46483302675_f373a67760.jpg,1,Train
15,0,5,0,0,0,1,33522458718,0,0,1,-37.819632,144.965114,10883548@N06,HQYdfB1WULjmjyjG,8779531747,4888,"Night kayakers heading upstream, Melbourne",7225969,Melbourne,https://farm5.staticflickr.com/4888/33522458718_8779531747.jpg,1,Validation
16,0,5,0,0,0,1,47398219991,0,0,1,-37.819073,144.965511,10883548@N06,HQYdfB1WULjmjyjG,da97b15eb9,4895,"Southbank skyline, Melbourne",7225969,Melbourne,https://farm5.staticflickr.com/4895/47398219991_da97b15eb9.jpg,1,Validation
16,0,8,0,0,0,1,32404828447,0,0,1,-37.779250,144.970305,99804259@N00,viZ0cUVWULgue81L,68d3fe413f,7840,#ILoveWhereILive 11 Mar 2019,7225995,Melbourne,https://farm8.staticflickr.com/7840/32404828447_68d3fe413f.jpg,1,Train
16,0,8,0,0,0,1,47292382591,0,0,1,-37.779163,144.970275,99804259@N00,viZ0cUVWULgue81L,c195853605,7919,#ILoveWhereILive 6 Mar 2019,7225995,Melbourne,https://farm8.staticflickr.com/7919/47292382591_c195853605.jpg,1,Train
16,0,8,0,0,0,1,47192739612,0,0,1,-37.843334,144.934166,82727312@N00,RENdOaBQU7o6sOBw,ddfe143227,7889,Melbourne Skyline from the deck of the Spirit of Tasmania ferry,1107205,Melbourne,https://farm8.staticflickr.com/7889/47192739612_ddfe143227.jpg,1,Train
16,0,8,0,0,0,1,33358732708,0,0,1,-37.806748,144.958005,87791108@N00,jYENq9VWULgKK5tV,cac322931f,7820,20180227_2564 Melbourne skyline,7225991,Melbourne,https://farm8.staticflickr.com/7820/33358732708_cac322931f.jpg,1,Train
16,0,8,0,0,0,1,46441393024,0,0,1,-37.779080,144.970278,99804259@N00,viZ0cUVWULgue81L,5f56dff4a6,7921,Blursday,7225995,Melbourne,https://farm8.staticflickr.com/7921/46441393024_5f56dff4a6.jpg,1,Train
16,0,8,0,0,0,1,32139661247,0,0,1,-37.845367,144.967613,11059389@N05,xrBCdDxWULhDJED8,280e138171,7896,Melbourne skyline panorama,7226223,Melbourne,https://farm8.staticflickr.com/7896/32139661247_280e138171.jpg,1,Train
16,0,5,0,0,0,1,33134098748,0,0,1,-37.779180,144.970216,99804259@N00,viZ0cUVWULgue81L,4852235e4c,4821,#ILoveWhereILive 7 Feb 2019,7225995,Melbourne,https://farm5.staticflickr.com/4821/33134098748_4852235e4c.jpg,1,Train
16,0,5,0,0,0,1,46273641404,0,0,1,-37.805274,144.952948,49342011@N00,0FOJX31WULi_B.Gc,113797a3f8,4871,Skyline of Melbourne,7226200,Melbourne,https://farm5.staticflickr.com/4871/46273641404_113797a3f8.jpg,1,Train
16,0,8,0,0,0,1,32032290017,0,0,1,-37.779591,144.970111,99804259@N00,LdGa_ZNTUL2SGVVQWQ,5dba1ef3cb,7839,#ILoveWhereILive 4 Feb 2019,22720987,Melbourne,https://farm8.staticflickr.com/7839/32032290017_5dba1ef3cb.jpg,1,Train
16,0,8,0,0,0,1,45965766155,0,0,1,-37.778886,144.970280,99804259@N00,viZ0cUVWULgue81L,c300f8fc5d,7925,My Sky (Will Share),7225995,Melbourne,https://farm8.staticflickr.com/7925/45965766155_c300f8fc5d.jpg,1,Train
15,0,5,0,0,0,1,32956581388,0,0,1,-37.853983,144.900999,137349496@N06,Hy59MktQUrNuPHC0,81be3d9734,4812,The Lure DSC_2440,1097767,Melbourne,https://farm5.staticflickr.com/4812/32956581388_81be3d9734.jpg,1,Train
16,0,5,0,0,0,1,32928697728,0,0,1,-37.864592,144.967558,101465180@N06,Z2CAvaJTWr.FmYDlrQ,298ac968a3,4869,Skyline of Melbourne,28589061,Melbourne,https://farm5.staticflickr.com/4869/32928697728_298ac968a3.jpg,1,Train
16,0,8,0,0,0,1,45871469515,0,0,1,-37.779100,144.970236,99804259@N00,viZ0cUVWULgue81L,574fa6b5df,7818,☁️ 🌅 🔥,7225995,Melbourne,https://farm8.staticflickr.com/7818/45871469515_574fa6b5df.jpg,1,Validation
16,0,8,0,0,0,1,39722204343,0,0,1,-37.778983,144.970325,99804259@N00,viZ0cUVWULgue81L,33e2628e70,7861,Mega Wizard - The Broken Something,7225995,Melbourne,https://farm8.staticflickr.com/7861/39722204343_33e2628e70.jpg,1,Train
16,0,5,0,0,0,1,39694486853,0,0,1,-37.817903,144.965093,73241875@N02,HQYdfB1WULjmjyjG,5f9f4db055,4833,Fivex - Riverview House,7225969,Melbourne,https://farm5.staticflickr.com/4833/39694486853_5f9f4db055.jpg,1,Train
16,0,5,0,0,0,1,46514241082,0,0,1,-37.820838,144.962531,23171095@N05,kN7hqPRTUL1w0B36tw,c7ca5383fa,4839,Melbourne City Skyline,22720989,Melbourne,https://farm5.staticflickr.com/4839/46514241082_c7ca5383fa.jpg,1,Train
16,0,5,0,0,0,1,31458858467,0,0,1,-37.779263,144.970141,99804259@N00,LdGa_ZNTUL2SGVVQWQ,d149a76ef6,4883,#ILoveWhereILive 21 Dec 2018,22720987,Melbourne,https://farm5.staticflickr.com/4883/31458858467_d149a76ef6.jpg,1,Test
15,0,5,0,0,0,1,32518903028,0,0,1,-37.817903,144.967668,22746979@N05,HQYdfB1WULjmjyjG,7a974cf941,4825,City in the rain,7225969,Melbourne,https://farm5.staticflickr.com/4825/32518903028_7a974cf941.jpg,1,Test
15,0,5,0,0,0,1,46367145981,0,0,1,-37.817107,144.968583,10299779@N03,HQYdfB1WULjmjyjG,de4deca9b0,4810,Melbourne_2018 10 16_1708,7225969,Melbourne,https://farm5.staticflickr.com/4810/46367145981_de4deca9b0.jpg,1,Train
15,0,5,0,0,0,1,31428145297,0,0,1,-37.817107,144.968583,10299779@N03,HQYdfB1WULjmjyjG,f1a34f5b83,4834,Melbourne_2018 10 16_1121,7225969,Melbourne,https://farm5.staticflickr.com/4834/31428145297_f1a34f5b83.jpg,1,Test
15,0,5,0,0,0,1,45454494395,0,0,1,-37.817107,144.968583,10299779@N03,HQYdfB1WULjmjyjG,6fc3f186a6,4839,Melbourne_2018 10 16_1711,7225969,Melbourne,https://farm5.staticflickr.com/4839/45454494395_6fc3f186a6.jpg,1,Test
16,0,5,0,0,0,1,45642708154,0,0,1,-37.779078,144.970286,99804259@N00,viZ0cUVWULgue81L,af7c71c844,4847,That Was Tuesday,7225995,Melbourne,https://farm5.staticflickr.com/4847/45642708154_af7c71c844.jpg,1,Train
16,0,5,0,0,0,1,32477414388,0,0,1,-37.779300,144.970503,99804259@N00,viZ0cUVWULgue81L,6e037d3d70,4854,#ILoveWhereILive 17 Dec 2018,7225995,Melbourne,https://farm5.staticflickr.com/4854/32477414388_6e037d3d70.jpg,1,Test
16,0,5,0,0,0,1,45533428604,0,0,1,-37.779271,144.970253,99804259@N00,viZ0cUVWULgue81L,dcc54f47d5,4857,The Other Side Of Monday,7225995,Melbourne,https://farm5.staticflickr.com/4857/45533428604_dcc54f47d5.jpg,1,Train
16,0,5,0,0,0,1,45339075195,0,0,1,-37.779108,144.970200,99804259@N00,viZ0cUVWULgue81L,e87050a1c9,4900,Skies For Disremembering,7225995,Melbourne,https://farm5.staticflickr.com/4900/45339075195_e87050a1c9.jpg,1,Train
16,0,2,0,0,0,1,45323521415,0,0,1,-37.823132,144.977205,7272097@N08,Op6JFiJTUL3VT5_1.A,a5aa770724,1961,Head of the Yarra,22720982,Melbourne,https://farm2.staticflickr.com/1961/45323521415_a5aa770724.jpg,1,Test
16,0,5,0,0,0,1,45338957344,0,0,1,-37.779261,144.970475,99804259@N00,viZ0cUVWULgue81L,a30d55ed90,4811,#ILoveWhereILive 27 Nov 2018,7225995,Melbourne,https://farm5.staticflickr.com/4811/45338957344_a30d55ed90.jpg,1,Train
16,0,5,0,0,0,1,32123041128,0,0,1,-37.779128,144.970191,99804259@N00,viZ0cUVWULgue81L,4584986d0e,4850,I ❤️💛💚💙💜 The Rainz,7225995,Melbourne,https://farm5.staticflickr.com/4850/32123041128_4584986d0e.jpg,1,Train
16,0,5,0,0,0,1,32041228098,0,0,1,-37.820050,144.961683,157378646@N05,HQYdfB1WULjmjyjG,13a04f0465,4907,Yarra River at Night,7225969,Melbourne,https://farm5.staticflickr.com/4907/32041228098_13a04f0465.jpg,1,Train
16,0,5,0,0,0,1,45804447201,0,0,1,-37.850298,144.982802,65219091@N08,Zdt8TNlTUL3j1ivcPQ,4cf16ae3a5,4862,The beautiful Melbourne City Skyline,22739248,Melbourne,https://farm5.staticflickr.com/4862/45804447201_4cf16ae3a5.jpg,1,Train
16,0,2,0,0,0,1,30348901137,0,0,1,-37.819928,144.966155,84267069@N08,HQYdfB1WULjmjyjG,ac2806fdc4,1934,Melbourne at dusk,7225969,Melbourne,https://farm2.staticflickr.com/1934/30348901137_ac2806fdc4.jpg,1,Train
16,0,2,0,0,0,1,29887896357,0,0,1,-37.819945,144.967575,53649649@N04,HQYdfB1WULjmjyjG,35fdf2e178,1856,Melbourne Skyline,7225969,Melbourne,https://farm2.staticflickr.com/1856/29887896357_35fdf2e178.jpg,1,Train
15,0,2,0,0,0,1,42966379280,0,0,1,-37.881899,144.975843,78159297@N08,Hu8hnNZQU7pylSrK,3377f7be67,1879,"Skydivers amongst the clouds over Elwood, Melbourne",1107226,Melbourne,https://farm2.staticflickr.com/1879/42966379280_3377f7be67.jpg,1,Train
15,0,2,0,0,0,1,43455462865,0,0,1,-37.821378,144.960372,89906206@N05,kN7hqPRTUL1w0B36tw,6b0048d1a4,1854,"Southbank Sculpture, Melbourne",22720989,Melbourne,https://farm2.staticflickr.com/1854/43455462865_6b0048d1a4.jpg,1,Train
15,0,2,0,0,0,1,43870786082,0,0,1,-37.814293,144.944000,126148542@N04,c3HzZ05QV7rpTn6LVQ,68930379b1,1834,A piece of red,15021044,Melbourne,https://farm2.staticflickr.com/1834/43870786082_68930379b1.jpg,1,Validation
16,0,1,0,0,0,1,43689969462,0,0,1,-37.809014,144.973472,66801399@N00,ns7oigFWULiTbjZ3,8404ff5a9b,850,"Orica building, Melbourne",7226265,Melbourne,https://farm1.staticflickr.com/850/43689969462_8404ff5a9b.jpg,1,Test
16,0,2,0,0,0,1,28671241488,0,0,1,-37.820712,144.958194,157378646@N05,kN7hqPRTUL1w0B36tw,7224ca4a40,1738,Melbourne Skyline,22720989,Melbourne,https://farm2.staticflickr.com/1738/28671241488_7224ca4a40.jpg,1,Train
15,0,2,0,0,0,1,41807738684,0,0,1,-37.881899,144.975843,78159297@N08,Hu8hnNZQU7pylSrK,a9ae6c3099,1743,"Melbourne skyline from Point Ormond, Elwood",1107226,Melbourne,https://farm2.staticflickr.com/1743/41807738684_a9ae6c3099.jpg,1,Train
15,0,1,0,0,0,1,39883711920,0,0,1,-37.845596,144.915461,36881389@N04,Uexk.LhTUL1dfLsu6w,eaa546fa8f,962,Alternative Melbourne,22721855,Melbourne,https://farm1.staticflickr.com/962/39883711920_eaa546fa8f.jpg,1,Validation
15,0,1,0,0,0,1,27745183948,0,0,1,-37.829310,144.969084,7272097@N08,HzvVe6hQUL9KebafQg,bf5863a34c,867,Golden Melbourne morning,12523284,Melbourne,https://farm1.staticflickr.com/867/27745183948_bf5863a34c.jpg,1,Train
15,0,1,0,0,0,1,41492866412,0,0,1,-37.829310,144.969127,7272097@N08,HzvVe6hQUL9KebafQg,6be424a17e,817,Melbourne night,12523284,Melbourne,https://farm1.staticflickr.com/817/41492866412_6be424a17e.jpg,1,Train
16,0,1,0,0,0,1,27594180818,0,0,1,-37.799662,144.926587,56070454@N03,xY9nnT5WULgERi0h,daca4b8625,883,Steamrail - Essendon Steam Shuttle with the Melbourne skyline.,7225983,Melbourne,https://farm1.staticflickr.com/883/27594180818_daca4b8625.jpg,1,Train
16,0,1,0,0,0,1,39637558280,0,0,1,-37.829362,144.969055,7272097@N08,HzvVe6hQUL9KebafQg,f3e87868c6,872,Melbourne sunrise,12523284,Melbourne,https://farm1.staticflickr.com/872/39637558280_f3e87868c6.jpg,1,Test
16,0,1,0,0,0,1,40638858844,0,0,1,-37.808249,144.960683,35475446@N07,jYENq9VWULgKK5tV,7bf168ac5a,891,Yarra River,7225991,Melbourne,https://farm1.staticflickr.com/891/40638858844_7bf168ac5a.jpg,1,Test
16,0,1,0,0,0,1,26080582017,0,0,1,-37.819219,144.960501,83287853@N00,HQYdfB1WULjmjyjG,04a6884971,813,EUREKA !! - STRIKE A LIGHT,7225969,Melbourne,https://farm1.staticflickr.com/813/26080582017_04a6884971.jpg,1,Validation
16,0,5,0,0,0,1,25698558297,0,0,1,-37.812748,144.970458,31519725@N03,HQYdfB1WULjmjyjG,53f9b6b2f5,4708,Melbourne CBD skyline from level 27,7225969,Melbourne,https://farm5.staticflickr.com/4708/25698558297_53f9b6b2f5.jpg,1,Train
16,0,5,0,0,0,1,40423264662,0,0,1,-37.859909,144.915205,28595835@N00,IK8K8QpQU7q7GXlS,025420853e,4714,Port of Melbourne tour,1107206,Melbourne,https://farm5.staticflickr.com/4714/40423264662_025420853e.jpg,1,Test
16,0,5,0,0,0,1,40423264552,0,0,1,-37.854923,144.913100,28595835@N00,IK8K8QpQU7q7GXlS,08b8dd01be,4708,Port of Melbourne tour,1107206,Melbourne,https://farm5.staticflickr.com/4708/40423264552_08b8dd01be.jpg,1,Test
16,0,5,0,0,0,1,40466895871,0,0,1,-37.853000,144.910416,28595835@N00,IK8K8QpQU7q7GXlS,64f075327b,4655,Port of Melbourne tour,1107206,Melbourne,https://farm5.staticflickr.com/4655/40466895871_64f075327b.jpg,1,Test
16,0,5,0,0,0,1,40356528061,0,0,1,-37.819984,144.968338,74279471@N00,HQYdfB1WULjmjyjG,3c8866a8a4,4629,White Night Melbourne 2018,7225969,Melbourne,https://farm5.staticflickr.com/4629/40356528061_3c8866a8a4.jpg,1,Train
16,0,5,0,0,0,1,26485483428,0,0,1,-37.820692,144.972197,74279471@N00,Op6JFiJTUL3VT5_1.A,538dba865e,4655,White Night Melbourne 2018,22720982,Melbourne,https://farm5.staticflickr.com/4655/26485483428_538dba865e.jpg,1,Validation
16,0,5,0,0,0,1,26485471098,0,0,1,-37.821831,144.972322,74279471@N00,Op6JFiJTUL3VT5_1.A,16e5444e0d,4608,White Night Melbourne 2018,22720982,Melbourne,https://farm5.staticflickr.com/4608/26485471098_16e5444e0d.jpg,1,Train
16,0,5,0,0,0,1,40159947132,0,0,1,-37.857349,144.902855,57665637@N00,Hy59MktQUrNuPHC0,1c42aa9408,4677,Melbourne Skyline 2,1097767,Melbourne,https://farm5.staticflickr.com/4677/40159947132_1c42aa9408.jpg,1,Train
16,0,5,0,0,0,1,28384290899,0,0,1,-37.819810,144.958376,78821753@N03,HQYdfB1WULjmjyjG,ab662b7e19,4750,Southbank,7225969,Melbourne,https://farm5.staticflickr.com/4750/28384290899_ab662b7e19.jpg,1,Test
16,0,66,0,0,0,1,46848833735,0,0,1,-37.859334,144.905794,66885639@N07,IK8K8QpQU7q7GXlS,61ef209037,65535,"Melbourne Skyline, Williamstown,14 March 2019 (45)",1107206,Melbourne,https://farm66.staticflickr.com/65535/46848833735_61ef209037.jpg,1,Validation
16,0,66,0,0,0,1,33887486358,0,0,1,-37.859412,144.904063,66885639@N07,IK8K8QpQU7q7GXlS,3d3a3de91e,65535,"Sunset, Melbourne Skyline, Williamstown, 17 March 2019 (6)",1107206,Melbourne,https://farm66.staticflickr.com/65535/33887486358_3d3a3de91e.jpg,1,Test
16,0,66,0,0,0,1,47764394891,0,0,1,-37.859389,144.905663,66885639@N07,IK8K8QpQU7q7GXlS,87823669ca,65535,"Sunset, Melbourne Skyline, Williamstown, 17 March 2019 (5)",1107206,Melbourne,https://farm66.staticflickr.com/65535/47764394891_87823669ca.jpg,1,Train
16,0,66,0,0,0,1,40798191343,0,0,1,-37.859389,144.905663,66885639@N07,IK8K8QpQU7q7GXlS,c927e5540c,65535,"Sunset, Melbourne Skyline, Williamstown, 17 March 2019 (3)",1107206,Melbourne,https://farm66.staticflickr.com/65535/40798191343_c927e5540c.jpg,1,Train
16,0,66,0,0,0,1,47711890972,0,0,1,-37.859387,144.905694,66885639@N07,IK8K8QpQU7q7GXlS,66b10cea6e,65535,"Sunset, Melbourne Skyline, Williamstown, 17 March 2019 (2)",1107206,Melbourne,https://farm66.staticflickr.com/65535/47711890972_66b10cea6e.jpg,0,Train
16,0,66,0,0,0,1,40798187493,0,0,1,-37.859389,144.905663,66885639@N07,IK8K8QpQU7q7GXlS,2e4932876f,65535,"Sunset, Melbourne Skyline, Williamstown, 17 March 2019 (1)",1107206,Melbourne,https://farm66.staticflickr.com/65535/40798187493_2e4932876f.jpg,1,Train
16,0,8,0,0,0,1,32634751117,0,0,1,-37.819192,144.968033,54491498@N00,HQYdfB1WULjmjyjG,011d5226cf,7901,Along the Yarra,7225969,Melbourne,https://farm8.staticflickr.com/7901/32634751117_011d5226cf.jpg,1,Train
16,0,8,0,0,0,1,33694731558,0,0,1,-37.818408,144.955502,7663586@N02,c3HzZ05QV7rpTn6LVQ,aee7d93d02,7913,Melbourne Skyline,15021044,Melbourne,https://farm8.staticflickr.com/7913/33694731558_aee7d93d02.jpg,1,Train
16,0,8,0,0,0,1,33619104378,0,0,1,-37.825488,144.968000,97867688@N00,kN7hqPRTUL1w0B36tw,674144d4af,7871,"Southbank, Melbourne, Victoria, Australia. 2019-01-18 16:36:26",22720989,Melbourne,https://farm8.staticflickr.com/7871/33619104378_674144d4af.jpg,1,Train
16,0,8,0,0,0,1,33522495918,0,0,1,-37.819073,144.965511,10883548@N06,HQYdfB1WULjmjyjG,bee5b3f9a7,7899,"Yarra River sunset, Melbourne",7225969,Melbourne,https://farm8.staticflickr.com/7899/33522495918_bee5b3f9a7.jpg,1,Train
15,0,5,0,0,0,1,47398322231,0,0,1,-37.819632,144.965114,10883548@N06,HQYdfB1WULjmjyjG,3af08fb10b,4830,"View from the Yarra footbridge, Melbourne",7225969,Melbourne,https://farm5.staticflickr.com/4830/47398322231_3af08fb10b.jpg,1,Validation
16,0,8,0,0,0,1,46483199715,0,0,1,-37.819073,144.965511,10883548@N06,HQYdfB1WULjmjyjG,23399367bf,7906,"Yarra pedestrian footbridge, Melbourne",7225969,Melbourne,https://farm8.staticflickr.com/7906/46483199715_23399367bf.jpg,1,Train
16,0,8,0,0,0,1,47294519092,0,0,1,-37.820023,144.966963,122687277@N03,HQYdfB1WULjmjyjG,872be9b70b,7899,"View of Melbourne skyline from Southgate Shopping Centre, Melbourne",7225969,Melbourne,https://farm8.staticflickr.com/7899/47294519092_872be9b70b.jpg,1,Train
16,0,8,0,0,0,1,46431952345,0,0,1,-37.868754,145.022269,22219756@N07,P1wvbERQU7oMAcYS,8cd3a3e3d4,7857,Sydney night skyline,1107210,Melbourne,https://farm8.staticflickr.com/7857/46431952345_8cd3a3e3d4.jpg,1,Test
16,0,66,0,0,0,1,47318341781,0,0,1,-37.820628,144.962719,39137917@N02,kN7hqPRTUL1w0B36tw,17a0c9540e,65535,Moonshine @ Melbourne,22720989,Melbourne,https://farm66.staticflickr.com/65535/47318341781_17a0c9540e.jpg,1,Train
